X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value
,2022-03-03 21:12:56,2022-03-02, CIVI,"Civitas Resources Inc.",Demuth Brant,"Former EVP, CFO",S - Sale,$57.81,"-2,500","45,926",-5%,"-$144,525"
M,2022-03-03 21:08:20,2022-03-02, ENPH,"Enphase Energy Inc.",McNeil Jeff,"EVP, COO",S - Sale,$162.84,"-40,000","47,412",-46%,"-$6,513,445"
,2022-03-03 21:06:03,2022-03-02, ENPH,"Enphase Energy Inc.",Yang Mandy,CFO,S - Sale,$162.82,"-12,117","67,524",-15%,"-$1,972,827"
,2022-03-03 21:05:01,2022-03-02, ENPH,"Enphase Energy Inc.",Kothandaraman Badrinarayanan,"Pres, CEO",S - Sale,$162.81,"-35,502","950,802",-4%,"-$5,780,127"
D,2022-03-03 20:58:48,2022-03-02, CRM,"Salesforce.Com Inc.",Benioff Marc,"COB, co-CEO",S - Sale+OE,$209.28,"-2,300","28,918,241",0%,"-$481,353"
,2022-03-03 20:11:23,2022-03-02, QUIK,Quicklogic Corp,Faith Brian C,"Pres, CEO",S - Sale,$4.36,"-41,170","117,604",-26%,"-$179,546"
,2022-03-03 20:10:55,2022-03-01, GTN,Gray Television Inc,Ryan James C,"EVP, CFO",S - Sale,$23.75,"-50,000","525,365",-9%,"-$1,187,500"
,2022-03-03 20:07:05,2022-03-01, GTN,Gray Television Inc,Smith Robert Lawrence,"SVP, COO",S - Sale,$23.82,"-44,300","293,877",-13%,"-$1,055,226"
,2022-03-03 20:01:39,2022-03-01, BLFS,Biolife Solutions Inc,Rice Michael,CEO,S - Sale,$23.78,-874,"257,891",0%,"-$20,784"
,2022-03-03 20:00:40,2022-03-01, BLFS,Biolife Solutions Inc,Wichterman Troy,CFO,S - Sale,$23.78,-56,"21,324",0%,"-$1,332"
,2022-03-03 19:55:27,2022-03-01, HP,"Helmerich & Payne Inc.",Lindsay John W,"Pres, CEO",S - Sale,$37.50,"-9,000","467,336",-2%,"-$337,500"
D,2022-03-03 19:52:21,2022-03-02, IRM,Iron Mountain Inc,Meaney William L,"Pres, CEO",S - Sale+OE,$49.67,"-7,724","285,035",-3%,"-$383,651"
D,2022-03-03 19:43:17,2022-03-01, LMT,Lockheed Martin Corp,St John Frank A,COO,S - Sale+OE,$435.91,"-8,063",0,-100%,"-$3,514,923"
D,2022-03-03 19:38:35,2022-01-01, NTLA,"Intellia Therapeutics Inc.",Goddard Glenn,"EVP, CFO",S - Sale+OE,$112.24,"-1,013","14,769",-6%,"-$113,699"
D,2022-03-03 19:33:30,2022-03-01, ROKU,"Roku Inc",Wood Anthony J.,"CEO, COB BOD, 10%",S - Sale+OE,$138.28,"-80,000","61,000",-57%,"-$11,062,364"
D,2022-03-03 19:31:16,2022-03-03, SRI,Stoneridge Inc,Degaynor Jonathan B,"Pres, CEO",P - Purchase,$19.37,"+12,560","194,705",+7%,"+$243,287"
,2022-03-03 19:28:04,2022-03-03, JRVR,"James River Group Holdings, Ltd.",D'Orazio Frank,CEO,P - Purchase,$20.64,"+50,000","168,315",+42%,"+$1,031,865"
D,2022-03-03 19:02:45,2022-03-01, ATRA,"Atara Biotherapeutics Inc.",Koppikar Utpal,CFO,S - Sale+OE,$9.86,"-3,763","213,174",-2%,"-$37,090"
D,2022-03-03 19:02:34,2022-03-01, ATRA,"Atara Biotherapeutics Inc.",Touchon Pascal,"Pres, CEO",S - Sale+OE,$9.86,"-8,828","500,226",-2%,"-$87,009"
,2022-03-03 19:00:26,2022-03-01, CFX,Colfax Corp,Hix Christopher M,"EVP, CFO",S - Sale,$39.52,"-1,800","143,417",-1%,"-$71,132"
,2022-03-03 19:00:15,2022-03-01, BSM,"Black Stone Minerals, L.P.",Wood Jeffrey P.,"Pres, CFO",S - Sale,$12.24,"-40,000","543,545",-7%,"-$489,712"
D,2022-03-03 18:30:27,2022-03-02, DDOG,"Datadog Inc.",Pomel Olivier,CEO,S - Sale+OE,$157.84,"-1,698","241,743",-1%,"-$268,009"
D,2022-03-03 18:30:00,2022-03-02, ROK,"Rockwell Automation Inc",Gangestad Nicholas C,"SVP, CFO",S - Sale+OE,$270.33,"-1,870","3,938",-32%,"-$505,508"
DM,2022-03-03 18:28:42,2022-03-01, DDOG,"Datadog Inc.",Obstler David M,CFO,S - Sale+OE,$160.90,"-4,974","172,786",-3%,"-$800,304"
M,2022-03-03 18:26:44,2022-03-01, HSON,"Hudson Global Inc.",Eberwein Jeffrey E.,CEO,P - Purchase,$29.95,+130,"286,211",0%,"+$3,893"
D,2022-03-03 18:15:21,2022-03-01, AMWL,American Well Corp,Shepardson Robert,CFO,S - Sale+OE,$3.94,"-27,209","988,275",-3%,"-$107,193"
D,2022-03-03 18:14:56,2022-03-01, LUNG,Pulmonx Corp,Sung Derrick,CFO,S - Sale+OE,$25.91,-458,"255,962",0%,"-$11,867"
DM,2022-03-03 18:12:02,2022-03-01, RARE,Ultragenyx Pharmaceutical Inc.,Dier Mardi,"CFO, EVP",S - Sale+OE,$65.71,-954,"51,808",-2%,"-$62,686"
,2022-03-03 18:11:48,2022-03-01, UPST,"Upstart Holdings Inc.",Girouard Dave,"CEO, 10%",S - Sale,$158.33,"-133,038","10,359,639",-1%,"-$21,064,229"
D,2022-03-03 18:10:16,2022-03-01, AMWL,American Well Corp,Knight Kurt,COO,S - Sale+OE,$4.07,"-17,860","1,594,009",-1%,"-$72,665"
D,2022-03-03 18:08:20,2022-03-01, MYPS,"Playstudios Inc.",Pascal Andrew S,"COB, CEO, 10%",P - Purchase,$4.20,"+29,500","12,523,032",0%,"+$123,791"
,2022-03-03 18:06:02,2022-03-01, SPSC,Sps Commerce Inc,Black Archie C.,CEO,S - Sale,$127.89,"-14,309","58,246",-20%,"-$1,830,040"
,2022-03-03 18:04:27,2022-03-01, IRMD,Iradimed Corp,Susi Roger E.,"Pres, CEO, COB, 10%",S - Sale,$49.26,"-10,000","5,437,950",0%,"-$492,554"
D,2022-03-03 18:03:42,2022-03-01, LUNG,Pulmonx Corp,French Glendon E. III,"Pres, CEO",S - Sale+OE,$25.91,"-1,132","1,132,517",0%,"-$29,330"
,2022-03-03 18:00:40,2022-03-01, EA,Electronic Arts Inc.,Miele Laura,"EVP, COO",S - Sale,$128.75,"-3,100","26,529",-10%,"-$399,116"
DM,2022-03-03 18:00:33,2022-03-01, ETSY,Etsy Inc,Silverman Josh,"Pres, CEO",S - Sale+OE,$158.14,"-80,000","165,418",-33%,"-$12,651,406"
,2022-03-03 17:59:03,2022-03-01, MNDT,"Mandiant Inc.",Verdecanna Frank,"EVP, CFO",S - Sale,$20.02,"-50,000","520,633",-9%,"-$1,000,910"
D,2022-03-03 17:54:34,2022-03-01, FDP,Fresh Del Monte Produce Inc,Bezerra Eduardo Guarita,"SVP, CFO",S - Sale+OE,$26.21,-447,"4,527",-9%,"-$11,716"
,2022-03-03 17:50:13,2022-03-01, MORN,"Morningstar Inc.",Dubinsky Jason,CFO,S - Sale,$280.04,"-1,500","15,751",-9%,"-$420,058"
D,2022-03-03 17:48:41,2022-03-01, ZI,Zoominfo Technologies Inc.,Hays Joseph Christopher,"Pres, COO",S - Sale+OE,$54.37,"-1,258","731,161",0%,"-$68,398"
D,2022-03-03 17:44:01,2022-03-01, GNRC,Generac Holdings Inc.,Jagdfeld Aaron,CEO,S - Sale+OE,$314.49,"-5,000","635,975",-1%,"-$1,572,450"
D,2022-03-03 17:42:43,2022-03-02, OSCR,"Oscar Health Inc.",Joyce Meghan V.,COO,S - Sale+OE,$6.91,"-2,540","58,966",-4%,"-$17,555"
D,2022-03-03 17:42:07,2022-03-02, OSCR,"Oscar Health Inc.",Blackley Richard Scott,CFO,S - Sale+OE,$6.91,"-2,605","173,176",-1%,"-$18,010"
D,2022-03-03 17:38:52,2022-03-02, DOCN,"Digitalocean Holdings Inc.",Sorenson William G,CFO,S - Sale+OE,$60.92,"-30,000","151,740",-17%,"-$1,827,600"
M,2022-03-03 17:38:32,2022-03-01, RDFN,Redfin Corp,Kelman Glenn,CEO,S - Sale,$21.00,"-90,000","1,271,502",-7%,"-$1,889,923"
,2022-03-03 17:27:38,2022-03-02, HSII,Heidrick & Struggles International Inc,Rajagopalan Krishnan,"Pres, CEO",S - Sale,$40.94,"-5,000","118,849",-4%,"-$204,701"
,2022-03-03 17:23:29,2022-03-01, BLKB,Blackbaud Inc,Gianoni Michael P,"Pres, CEO",S - Sale,$61.71,"-8,659","320,459",-3%,"-$534,327"
,2022-03-03 17:23:23,2022-03-03, FANG,"Diamondback Energy Inc.",Wesson Daniel N,"EVP, COO",S - Sale,$134.95,"-3,500","33,690",-9%,"-$472,319"
,2022-03-03 17:22:55,2022-03-02, LPSN,Liveperson Inc,Collins John Deneen,CFO,S - Sale,$23.52,"-3,305","45,769",-7%,"-$77,734"
,2022-03-03 17:20:06,2022-03-02, LPSN,Liveperson Inc,Locascio Robert P,CEO,S - Sale,$23.52,"-9,389","4,637,147",0%,"-$220,829"
,2022-03-03 17:19:54,2022-03-02, TDC,Teradata Corp /de/,McMillan Stephen,"Pres, CEO",S - Sale,$48.75,"-19,715","384,997",-5%,"-$961,106"
,2022-03-03 17:19:01,2022-03-02, SKX,Skechers USA Inc,Weinberg David,COO,S - Sale,$43.30,"-56,722","323,808",-15%,"-$2,456,085"
,2022-03-03 17:18:33,2022-03-02, SKX,Skechers USA Inc,Greenberg Robert,"CEO, 10%",S - Sale,$43.30,"-85,083","206,722",-29%,"-$3,684,128"
,2022-03-03 17:18:19,2022-03-01, INSW,"International Seaways Inc.",Pribor Jeffrey,"SVP,CFO, Treasurer",S - Sale,$18.45,"-1,000","38,164",-3%,"-$18,450"
,2022-03-03 17:18:11,2022-03-03, PXD,Pioneer Natural Resources Co,Sheffield Scott D,CEO,S - Sale,$240.12,"-22,247","591,578",-4%,"-$5,341,972"
D,2022-03-03 17:13:03,2022-03-02, AMC,"Amc Entertainment Holdings Inc.",Goodman Sean D.,"EVP, CFO",S - Sale+OE,$18.11,"-107,412","4,420",-96%,"-$1,944,909"
M,2022-03-03 17:11:19,2022-03-01, ZNTL,"Zentalis Pharmaceuticals Inc.",Sun Anthony Y,"Pres, CEO",S - Sale,$49.98,"-20,942","2,613,083",-1%,"-$1,046,649"
,2022-03-03 17:10:39,2022-03-02, POSH,"Poshmark Inc.",McDonald John Michael,COO,S - Sale,$13.73,"-1,239","86,011",-1%,"-$17,011"
D,2022-03-03 17:06:33,2022-03-02, COP,Conocophillips,Bullock William L. Jr.,"EVP, CFO",S - Sale+OE,$99.26,"-77,100","22,516",-77%,"-$7,653,185"
,2022-03-03 17:02:57,2022-03-02, VZIO,Vizio Holding Corp.,Wong Ben Bun,"Pres, COO",S - Sale,$13.54,"-40,000","2,607,292",-2%,"-$541,552"
,2022-03-03 17:01:02,2022-03-01, QTRX,Quanterix Corp,Hrusovsky E Kevin,"COB, CEO",S - Sale,$31.46,-589,"887,844",0%,"-$18,530"
,2022-03-03 17:00:47,2022-03-01, TCMD,Tactile Systems Technology Inc,Moen Brent,CFO,S - Sale,$20.33,"-1,632","52,075",-3%,"-$33,179"
,2022-03-03 16:53:52,2022-03-01, MTSI,"Macom Technology Solutions Holdings Inc.",Daly Stephen G,"Pres, CEO",S - Sale,$60.01,-300,"290,848",0%,"-$18,003"
M,2022-03-03 16:53:28,2022-03-01, FUSN,Fusion Pharmaceuticals Inc.,Valliant John,CEO,S - Sale,$7.44,"-27,593","404,790",-6%,"-$205,201"
D,2022-03-03 16:49:03,2022-03-02, MRNA,"Moderna Inc.",Bancel Stephane,CEO,S - Sale+OE,$149.44,"-9,000","21,576,787",0%,"-$1,344,960"
D,2022-03-03 16:46:30,2022-03-02, QCRH,Qcr Holdings Inc,Anderson John H,CEO QCBT,S - Sale+OE,$56.00,-214,"39,470",-1%,"-$11,984"
,2022-03-03 16:44:39,2022-03-02, TUP,Tupperware Brands Corp,Fernandez Calero Miguel Angel,CEO,P - Purchase,$19.73,"+10,000","484,754",+2%,"+$197,305"
D,2022-03-03 16:44:16,2022-03-01, DOC,Physicians Realty Trust,Theiler Jeffrey,EVP - CFO,P - Purchase,$16.26,"+9,225","256,978",+4%,"+$149,999"
D,2022-03-03 16:39:44,2022-03-01, PCVX,"Vaxcyte Inc.",Guggenhime Andrew,"Pres, CFO",S - Sale+OE,$24.00,"-6,200","3,125",-66%,"-$148,800"
,2022-03-03 16:38:31,2022-03-01, DTRC,Dakota Territory Resource Corp,Awde Jonathan T.,"Pres, CEO",P - Purchase,$4.93,"+3,000","35,673,453",0%,"+$14,790"
,2022-03-03 16:38:05,2022-03-02, AHCO,Adapthealth Corp.,Clemens Jason A,CFO,P - Purchase,$15.69,"+1,590","167,631",+1%,"+$24,947"
D,2022-03-03 16:33:54,2022-03-02, EQIX,Equinix Inc,Taylor Keith D,CFO,S - Sale+OE,$705.42,-81,"22,120",0%,"-$57,139"
M,2022-03-03 16:32:26,2022-03-01, PRDO,Perdoceo Education Corp,Ghia Ashish R,CFO,S - Sale,$10.65,"-17,627","164,974",-10%,"-$187,674"
,2022-03-03 16:32:07,2022-03-02, SPT,"Sprout Social Inc.",Del Preto Joseph,"CFO, Treasurer",S - Sale,$66.74,"-2,890","136,828",-2%,"-$192,879"
D,2022-03-03 16:31:56,2022-03-01, FLYW,Flywire Corp,Orgel Rob,"Pres, COO",S - Sale+OE,$26.40,"-20,000","40,000",-33%,"-$528,035"
,2022-03-03 16:28:47,2022-03-01, DUK,Duke Energy Corp,Young Steven K,"EVP, CFO",S - Sale,$100.41,-415,"123,535",0%,"-$41,670"
,2022-03-03 16:24:16,2022-03-02, BSX,Boston Scientific Corp,Brennan Daniel J.,"EVP, CFO",S - Sale,$44.03,"-11,029","264,290",-4%,"-$485,650"
D,2022-03-03 16:23:25,2022-03-02, EQIX,Equinix Inc,Meyers Charles J,"CEO, Pres",S - Sale+OE,$705.22,"-1,744","19,683",-8%,"-$1,229,904"
DM,2022-03-03 16:23:00,2022-03-01, MSI,"Motorola Solutions Inc.",Brown Gregory Q,"COB, CEO",S - Sale+OE,$219.24,"-200,000","493,960",-29%,"-$43,847,314"
,2022-03-03 16:22:58,2022-03-01, GSHD,"Goosehead Insurance Inc.",Colby Michael C.,"Pres, COO",S - Sale,$80.86,"-32,363","73,670",-31%,"-$2,617,001"
,2022-03-03 16:18:42,2022-03-01, ARQT,"Arcutis Biotherapeutics Inc.",Watanabe Todd Franklin,"Pres, CEO",S - Sale,$17.75,"-2,153","810,640",0%,"-$38,222"
,2022-03-03 16:17:19,2022-03-01, ARQT,"Arcutis Biotherapeutics Inc.",Burrows Scott L,CFO,S - Sale,$17.75,-420,"22,259",-2%,"-$7,456"
,2022-03-03 16:14:29,2022-03-01, COLL,"Collegium Pharmaceutical Inc",Ciaffoni Joseph,"Pres, CEO",S - Sale,$18.47,"-76,094","324,847",-19%,"-$1,405,224"
D,2022-03-03 16:14:16,2022-03-01, AMD,Advanced Micro Devices Inc,Kumar Devinder,"EVP, CFO, Treasurer",S - Sale+OE,$122.26,"-28,964","524,370",-5%,"-$3,541,139"
,2022-03-03 16:13:57,2022-03-03, CLVR,Clever Leaves Holdings Inc.,Hague Henry R III,CFO,S - Sale,$1.00,"-4,981","219,530",-2%,"-$4,981"
M,2022-03-03 16:13:29,2022-03-01, ELF,"E.L.F. Beauty Inc.",Amin Tarang,CEO,S - Sale,$25.83,"-42,561","1,725,086",-2%,"-$1,099,456"
,2022-03-03 16:12:33,2022-03-03, NDLS,Noodles & Co,Boennighausen David James,CEO,P - Purchase,$6.69,"+7,485","84,040",+10%,"+$50,071"
,2022-03-03 16:02:25,2022-03-01, PEG,Public Service Enterprise Group Inc,Izzo Ralph,"COB, Pres, CEO",S - Sale,$64.46,"-9,883","484,036",-2%,"-$637,074"
DM,2022-03-03 16:01:39,2022-03-01, ATOM,Atomera Inc,Laurencio Francis,CFO,S - Sale+OE,$15.50,"-6,244","63,519",-9%,"-$96,777"
,2022-03-03 16:00:34,2022-03-01, ATOM,Atomera Inc,Bibaud Scott A.,"CEO, Pres",S - Sale,$15.95,"-6,258","287,460",-2%,"-$99,815"
,2022-03-03 16:00:13,2022-03-02, MCO,Moodys Corp /de/,Kaye Mark,"EVP, CFO",S - Sale,$325.24,"-3,702","5,384",-41%,"-$1,204,038"
,2022-03-03 15:57:13,2022-03-03, HSKA,Heska Corp,Baker Eleanor F.,"EVP, Managing Dir., COO, scil",S - Sale,$146.34,-663,"3,395",-16%,"-$97,025"
,2022-03-03 15:46:02,2022-03-01, CPSI,Computer Programs & Systems Inc,Douglas John B Jr,"Pres, CEO",S - Sale,$30.99,"-1,000","230,192",0%,"-$30,990"
,2022-03-03 15:36:40,2022-03-02, SSTI,"Shotspotter Inc",Stewart Alan R.,CFO,P - Purchase,$26.34,"+20,000","130,557",+18%,"+$526,863"
D,2022-03-03 15:00:49,2022-03-01, CRTD,"Creatd Inc.",Weisberg Laurie,CEO,P - Purchase,$1.75,"+28,571","58,535",+95%,"+$49,999"
D,2022-03-03 14:58:09,2022-03-01, CRTD,"Creatd Inc.",Maury Justin Fontaine,"COO, Pres",P - Purchase,$1.75,"+5,714","107,631",+6%,"+$10,000"
,2022-03-03 14:58:05,2022-03-02, IVAC,Intevac Inc,Hunton Nigel,"Pres, CEO",P - Purchase,$4.85,"+5,000","281,500",+2%,"+$24,250"
D,2022-03-03 14:55:12,2022-03-01, CRTD,"Creatd Inc.",Pullano Chelsea,CFO,P - Purchase,$1.75,"+1,429","9,247",+18%,"+$2,501"
D,2022-03-03 14:54:17,2022-03-01, PG,Procter & Gamble Co,Moeller Jon R,"Pres, CEO",S - Sale+OE,$153.51,"-3,546","219,497",-2%,"-$544,351"
,2022-03-03 14:24:02,2022-03-01, PEG,Public Service Enterprise Group Inc,Larossa Ralph A,COO,S - Sale,$64.47,"-4,890","62,753",-7%,"-$315,235"
,2022-03-03 14:20:24,2022-03-02, KIDS,Orthopediatrics Corp,Hite Fred,"COO, CFO",S - Sale,$57.48,"-4,919","60,886",-7%,"-$282,744"
,2022-03-03 14:14:46,2022-03-02, KIDS,Orthopediatrics Corp,Bailey David R,"Pres, CEO",S - Sale,$58.10,"-4,078","90,414",-4%,"-$236,932"
D,2022-03-03 13:47:01,2022-03-01, HURN,Huron Consulting Group Inc.,Hussey C. Mark,"Pres, COO",S - Sale+OE,$48.58,"-6,144","95,038",-6%,"-$298,476"
,2022-03-03 13:29:03,2022-03-02, UMPQ,Umpqua Holdings Corp,O'Haver Cort L,"Pres, CEO",S - Sale,$20.21,"-5,000","502,719",-1%,"-$101,050"
,2022-03-03 13:23:29,2022-03-02, UMPQ,Umpqua Holdings Corp,Farnsworth Ron L,"EVP, CFO",S - Sale,$20.49,"-7,000","256,474",-3%,"-$143,448"
,2022-03-03 13:09:32,2022-03-02, CSBB,Csb Bancorp Inc /oh,Steiner Eddie L,"Pres, CEO",P - Purchase,$38.54,+500,"45,286",+1%,"+$19,270"
,2022-03-03 12:17:25,2022-03-03, FSS,Federal Signal Corp /de/,Sherman Jennifer L,"Pres, CEO",P - Purchase,$34.60,"+2,800","449,703",+1%,"+$96,880"
,2022-03-03 11:53:03,2022-03-01, AMWD,American Woodmark Corp,Culbreth Michael Scott,"Pres, CEO",P - Purchase,$53.86,"+2,000","39,814",+5%,"+$107,713"
D,2022-03-03 11:48:44,2022-03-02, ACCO,Acco Brands Corp,Tedford Thomas W,"Pres, COO",S - Sale+OE,$8.55,"-92,838","278,327",-25%,"-$793,848"
,2022-03-03 11:44:29,2022-03-01, AMWD,American Woodmark Corp,Joachimczyk Paul,"VP, CFO",P - Purchase,$54.71,"+2,031","5,441",+60%,"+$111,116"
M,2022-03-03 11:28:19,2022-03-01, CVLY,Codorus Valley Bancorp Inc,Kauffman Craig L,"Pres, CEO",P - Purchase,$22.48,+402,"26,101",+2%,"+$9,038"
,2022-03-03 11:06:33,2022-03-02, CCOI,"Cogent Communications Holdings Inc.",Wallace Sean Robert,"VP, CFO, Treasurer",S - Sale,$63.30,-250,"29,225",-1%,"-$15,825"
,2022-03-03 10:47:12,2022-03-01, PBBK,"Pb Bankshares Inc.",Amin Janak M,"Pres, CEO",P - Purchase,$13.85,"+2,500","47,253",+6%,"+$34,625"
D,2022-03-03 09:54:05,2022-03-01, PG,Procter & Gamble Co,Tastad Carolyn M,CEO - Health Care,S - Sale+OE,$153.51,"-3,730","36,703",-9%,"-$572,597"
D,2022-03-03 09:50:41,2022-03-01, PG,Procter & Gamble Co,Schulten Andre,CFO,S - Sale+OE,$153.51,"-1,335","29,843",-4%,"-$204,938"
D,2022-03-03 09:47:55,2022-03-01, PG,Procter & Gamble Co,Keith R. Alexandra,CEO - Beauty,S - Sale+OE,$153.51,"-6,831","59,709",-10%,"-$1,048,634"
,2022-03-03 08:11:46,2022-03-01, OMF,"Onemain Holdings Inc.",Shulman Douglas H.,"Pres, CEO",P - Purchase,$48.37,"+1,000","345,112",0%,"+$48,370"
,2022-03-03 06:15:09,2022-03-01, PSTV,"Plus Therapeutics Inc.",Sims Andrew John Hugh Macintyre,CFO,P - Purchase,$1.10,"+2,000","9,230",+28%,"+$2,200"
DM,2022-03-02 21:27:42,2022-03-01, VNDA,Vanda Pharmaceuticals Inc.,Polymeropoulos Mihael Hristos,"Pres, CEO",S - Sale+OE,$11.16,"-37,096","1,352,766",-3%,"-$413,959"
DM,2022-03-02 21:27:01,2022-03-01, VNDA,Vanda Pharmaceuticals Inc.,Moran Kevin Patrick,"SVP, CFO, Treasurer",S - Sale+OE,$11.26,"-12,305","120,326",-9%,"-$138,513"
DM,2022-03-02 21:25:01,2022-02-28, AKBA,"Akebia Therapeutics Inc.",Butler John P.,"CEO, Pres",S - Sale+OE,$2.17,"-79,026","1,723,103",-4%,"-$171,143"
D,2022-03-02 21:21:45,2022-03-02, IMMR,Immersion Corp,Jose Francis,"CEO, GC",S - Sale+OE,$5.30,"-2,138","17,892",-11%,"-$11,331"
DM,2022-03-02 21:11:53,2022-02-28, AKBA,"Akebia Therapeutics Inc.",Dahan Michel,"SVP, COO",S - Sale+OE,$2.17,"-21,533","297,017",-7%,"-$46,637"
DM,2022-03-02 21:09:23,2022-02-28, AKBA,"Akebia Therapeutics Inc.",Spellman David A,"SVP, CFO, Treasurer",S - Sale+OE,$2.16,"-8,203","128,599",-6%,"-$17,689"
,2022-03-02 21:07:23,2022-03-01, LNTH,"Lantheus Holdings Inc.",Marshall Robert J. Jr.,"CFO, Treasurer",S - Sale,$48.04,"-8,851","126,932",-7%,"-$425,175"
D,2022-03-02 21:07:22,2022-02-28, STXB,"Spirit of Texas Bancshares Inc.",Bass Dean O.,"COB, CEO",S - Sale+OE,$28.42,"-77,093","300,310",-20%,"-$2,191,007"
,2022-03-02 21:06:38,2022-02-28, LNTH,"Lantheus Holdings Inc.",Heino Mary Anne,"Pres, CEO",S - Sale,$46.50,"-43,909","655,634",-6%,"-$2,041,769"
D,2022-03-02 20:44:43,2022-03-01, PAYS,"Paysign Inc.",Baker Jeffery Bradford,CFO,S - Sale+OE,$2.13,"-26,307","58,693",-31%,"-$56,034"
D,2022-03-02 20:40:10,2022-03-01, AKRO,"Akero Therapeutics Inc.",Cheng Andrew,"Pres, CEO",S - Sale+OE,$17.59,"-10,000","308,996",-3%,"-$175,900"
,2022-03-02 20:26:07,2022-03-01, CBRE,"Cbre Group Inc.",Queenan Daniel G,"Global CEO, Advisory Services",S - Sale,$96.86,"-5,000","197,930",-2%,"-$484,300"
A,2022-03-02 20:10:44,2022-02-28, STAR,Istar Inc.,Asnas Brett,CFO,P - Purchase,$0.00,"+10,948","77,960",+16%,+$0
A,2022-03-02 20:08:36,2022-02-28, STAR,Istar Inc.,Asnas Brett,CFO,P - Purchase,$0.00,"+10,948","77,960",+16%,+$0
M,2022-03-02 20:06:13,2022-03-01, GDEN,"Golden Entertainment Inc.",Arcana Stephen,"EVP, COO",S - Sale,$54.60,"-33,372","154,844",-18%,"-$1,822,256"
M,2022-03-02 20:05:44,2022-02-28, GDEN,"Golden Entertainment Inc.",Sartini Blake L,"COB, CEO, 10%",S - Sale,$56.03,"-322,000","5,000,887",-6%,"-$18,042,838"
D,2022-03-02 20:01:40,2022-03-02, APR,"Apria Inc.",Morris Debra L,"EVP, CFO",S - Sale+OE,$37.37,"-3,900",0,-100%,"-$145,743"
D,2022-03-02 19:56:52,2022-02-28, CF,"Cf Industries Holdings Inc.",Will W Anthony,"Pres, CEO",S - Sale+OE,$80.25,"-1,263,695","425,436",-75%,"-$101,417,573"
,2022-03-02 19:48:58,2022-03-02, LVO,"Liveone Inc.",Ellin Robert S,"CEO, COB, 10%",P - Purchase,$0.85,"+25,000","18,803,860",0%,"+$21,305"
,2022-03-02 19:40:25,2022-02-28, STAR,Istar Inc.,Asnas Brett,CFO,P - Purchase,$0.00,"+10,948","77,960",+16%,+$0
,2022-03-02 19:37:20,2022-03-01, AEE,Ameren Corp,Moehn Michael L,"EVP, CFO",S - Sale,$85.69,"-2,925","154,965",-2%,"-$250,654"
,2022-03-02 19:36:07,2022-03-01, AEE,Ameren Corp,Lyons Martin J,"Pres, CEO",S - Sale,$85.44,"-8,164","211,434",-4%,"-$697,520"
D,2022-03-02 19:32:26,2022-03-01, TNDM,Tandem Diabetes Care Inc,Berger David B,"EVP, COO",S - Sale+OE,$112.68,"-1,000","4,959",-17%,"-$112,680"
,2022-03-02 19:30:17,2022-03-02, NRDY,Nerdy Inc.,Cohn Charles K.,"CEO, 10%",P - Purchase,$4.52,"+221,408","9,479,706",+2%,"+$1,000,764"
M,2022-03-02 19:26:29,2022-03-01, IPG,"Interpublic Group of Companies Inc.",Johnson Ellen Tobi,CFO,S - Sale,$35.95,"-7,000","124,625",-5%,"-$251,665"
D,2022-03-02 19:21:16,2022-03-01, EXTR,Extreme Networks Inc,Meyercord Edward,"Pres, CEO",S - Sale+OE,$11.13,"-25,000","778,650",-3%,"-$278,133"
D,2022-03-02 19:18:25,2022-03-01, EXTR,Extreme Networks Inc,Thomas Remi,EVP CFO,S - Sale+OE,$11.39,"-10,000","104,322",-9%,"-$113,900"
D,2022-03-02 19:15:38,2022-03-01, CRM,"Salesforce.Com Inc.",Benioff Marc,"COB, co-CEO",S - Sale+OE,$210.94,"-2,300","28,918,241",0%,"-$485,155"
D,2022-03-02 19:09:47,2022-02-28, DASH,"Doordash Inc.",Payne Christopher D,"Pres, COO",S - Sale+OE,$102.35,"-44,000","304,402",-13%,"-$4,503,317"
,2022-03-02 19:06:49,2022-03-01, RCII,Rent A Center Inc De,Fadel Mitchell E,CEO,P - Purchase,$27.08,"+40,000","607,978",+7%,"+$1,083,200"
D,2022-03-02 18:58:11,2022-03-01, NVDA,Nvidia Corp,Huang Jen Hsun,"Pres, CEO",S - Sale+OE,$237.13,"-292,340","84,649,537",0%,"-$69,321,000"
,2022-03-02 18:57:18,2022-03-01, PDCE,"Pdc Energy Inc.",Meyers R Scott,"SVP, CFO",S - Sale,$65.72,"-1,000","120,128",-1%,"-$65,720"
,2022-03-02 18:55:45,2022-03-01, PDCE,"Pdc Energy Inc.",Brookman Barton R Jr,"Pres, CEO",S - Sale,$66.78,"-2,000","401,097",0%,"-$133,564"
D,2022-03-02 18:51:52,2022-02-28, NCMI,"National Cinemedia Inc.",Lesinski Thomas F.,CEO,S - Sale+OE,$2.97,"-15,081","208,071",-7%,"-$44,791"
M,2022-03-02 18:49:13,2022-02-28, PGNY,"Progyny Inc.",Anevski Peter,CEO,S - Sale,$39.58,"-146,931","550,062",-21%,"-$5,815,106"
M,2022-03-02 18:47:16,2022-02-28, RDI,Reading International Inc,Cotter Ellen M,"Vice Chair, Pres, CEO, 10%",S - Sale,$4.40,"-8,250","2,153,252",0%,"-$36,285"
