X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value
,2022/02/11 16:41,2022/02/10, KALU,Kaiser Aluminum Corp,West Neal E,EVP CFO,S - Sale,$96.53,-400,20650,-2%,-$38612
,2022/02/11 16:39,2022/02/10, ATKR,Atkore Inc.,Johnson David Paul,VP CFO,S - Sale,$118.35,-155,30819,-33%,-$1834388
D,2022/02/11 16:33,2022/02/10, MRNA,Moderna Inc.,Meline David W,CFO,S - Sale+OE,$158.89,-619,2391,-21%,-$98354
,2022/02/11 16:33,2022/02/10, EXPI,Exp World Holdings Inc.,Gesing Jason,CEO of eXp Realty 10%,S - Sale,$29.45,-40,2127312,-2%,-$1177874
D,2022/02/11 16:32,2022/02/09, JJSF,J&j Snack Foods Corp,Every Stephen,COO The ICEE Co,S - Sale+OE,$153.76,-652,6128,-10%,-$100252
DM,2022/02/11 16:32,2022/02/09, DUOL,Duolingo Inc.,Skaruppa Matthew,CFO,S - Sale+OE,$102.13,-2884,21875,-12%,-$294533
DM,2022/02/11 16:31,2022/02/09, EXPI,Exp World Holdings Inc.,Sanford Glenn Darrel,CEO COB 10%,S - Sale+OE,$29.20,-18,42034338,0%,-$525635
M,2022/02/11 16:29,2022/02/09, MRNA,Moderna Inc.,Bancel Stephane,CEO,S - Sale,$156.26,-19,21785787,0%,-$2968840
,2022/02/11 16:28,2022/02/10, QCOM,Qualcomm Inc/de,Palkhiwala Akash J.,CFO,S - Sale,$179.83,-31,38879,-7%,-$557473
D,2022/02/11 16:25,2022/02/10, TSCO,Tractor Supply Co /de/,Lawton III Harry A,Pres CEO,S - Sale+OE,$222.35,-20049,74166,-21%,-$4457955
D,2022/02/11 16:16,2022/02/11, HZNP,Horizon Therapeutics Public Ltd Co,Walbert Timothy P,COB Pres CEO,S - Sale+OE,$97.41,-25,834511,-3%,-$2435242
,2022/02/11 16:16,2022/02/09, EPAY,Bottomline Technologies Inc,Eberle Robert A,Pres CEO,S - Sale,$56.66,-6889,499889,-1%,-$390317
,2022/02/11 16:14,2022/02/10, BRX,Brixmor Property Group Inc.,Taylor James M Jr,Pres CEO,S - Sale,$25.47,-25,526661,-5%,-$636750
M,2022/02/11 16:08,2022/02/09, DV,Doubleverify Holdings Inc.,McLaughlin Matthew F.,COO,S - Sale,$28.42,-70,570756,-11%,-$1989281
D,2022/02/11 16:06,2022/02/09, COLM,Columbia Sportswear Co,Swanson Jim A,EVP CFO,S - Sale+OE,$100.00,-494,4487,-10%,-$49400
,2022/02/11 16:05,2022/02/10, TVTX,Travere Therapeutics Inc.,Dube Eric M,CEO,S - Sale,$27.84,-4832,159913,-3%,-$134523
,2022/02/11 15:51,2022/02/09, EPAY,Bottomline Technologies Inc,Bowden Adam Bruce,CFO,S - Sale,$56.66,-435,96822,-4%,-$246462
,2022/02/11 15:15,2022/02/10, CXDO,Crexendo Inc.,Mihaylo Steven G,CEO 10%,P - Purchase,$4.51,3,10527393,0%,+$13516
,2022/02/11 15:14,2022/02/02, IVDN,Innovative Designs Inc,Riccelli Joseph,CEO 10%,P - Purchase,$0.25,300,8076478,+4%,+$75000
D,2022/02/11 14:52,2022/02/10, ISBC,Investors Bancorp Inc.,Burke P. Sean,EVP CFO,S - Sale+OE,$17.24,-100,179085,-36%,-$1724254
,2022/02/11 13:53,2022/02/10, WAFD,Washington Federal Inc,Beatty Vincent L,EVP CFO,S - Sale,$35.74,-16,57074,-22%,-$571840
,2022/02/11 12:00,2022/02/10, BBGI,Beasley Broadcast Group Inc,Beasley Brian E,COO 10%,P - Purchase,$1.89,10,238682,+4%,+$18900
,2022/02/11 09:32,2022/02/09, PBI,Pitney Bowes Inc /de/,Chadwick Ana Maria,EVP CFO,P - Purchase,$5.13,98,13300,+280%,+$50274
,2022/02/11 09:15,2022/02/10, NVCT,Nuvectis Pharma Inc.,Bentsur Ron,COB CEO,P - Purchase,$6.34,85,2806459,0%,+$53890
DM,2022/02/11 08:41,2022/02/09, AORT,Artivion Inc.,Mackin James P,Pres CEO,S - Sale+OE,$18.00,-21277,304178,-7%,-$382987
,2022/02/11 08:31,2022/02/09, FRAF,Franklin Financial Services Corp /pa/,Hollar Mark R,CFO,P - Purchase,$33.75,3,6285,0%,+$101
,2022/02/10 20:50,2022/02/08, CG,Carlyle Group Inc.,Lee Kewsong,CEO,S - Sale,$48.90,-359317,3890268,-8%,-$17570601
D,2022/02/10 20:30,2022/02/10, SMFR,Sema4 Holdings Corp.,Ro Isaac,CFO,S - Sale+OE,$3.60,-21735,156189,-12%,-$78242
M,2022/02/10 20:22,2022/02/08, CARG,Cargurus Inc.,Fredo Scot Christopher,CFO Treasurer,S - Sale,$35.45,-258,132059,-2%,-$91472
,2022/02/10 20:10,2022/02/08, CG,Carlyle Group Inc.,Buser Curtis L.,CFO,S - Sale,$48.90,-71803,1133374,-6%,-$3511167
,2022/02/10 20:00,2022/02/08, CG,Carlyle Group Inc.,Finn Christopher,COO,S - Sale,$48.90,-76897,1133536,-6%,-$3760263
D,2022/02/10 19:47,2022/02/08, DOCU,Docusign Inc.,Olrich Scott V.,COO,S - Sale+OE,$120.44,-13335,268866,-5%,-$1606032
,2022/02/10 18:52,2022/02/08, HOOD,Robinhood Markets Inc.,Warnick Jason,CFO,S - Sale,$13.34,-20,392790,-5%,-$266772
,2022/02/10 18:30,2022/02/08, BILL,Bill.Com Holdings Inc.,Rettig John R.,CFO,S - Sale,$233.59,-35,120104,-23%,-$8175637
,2022/02/10 18:29,2022/02/09, CXDO,Crexendo Inc.,Mihaylo Steven G,CEO 10%,P - Purchase,$4.37,3,10524393,0%,+$13101
M,2022/02/10 18:03,2022/02/08, VRSN,Verisign Inc/ca,Bidzos D James,Exec. COB CEO,S - Sale,$218.28,-8,718390,-1%,-$1746232
D,2022/02/10 17:57,2022/02/09, CVX,Chevron Corp,Breber Pierre R,VP CFO,S - Sale+OE,$138.00,-185,46954,-28%,-$2553000
D,2022/02/10 17:46,2022/02/08, TXG,10X Genomics Inc.,Saxonov Serge,CEO,S - Sale+OE,$89.90,-12,1007391,-1%,-$1078786
,2022/02/10 17:36,2022/02/09, NOW,Servicenow Inc.,Mastantuono Gina,CFO,S - Sale,$598.85,-66,3196,-2%,-$39524
D,2022/02/10 17:32,2022/02/09, CRM,Salesforce.Com Inc.,Benioff Marc,COB co-CEO,S - Sale+OE,$219.64,-23,28918241,0%,-$505161
D,2022/02/10 17:32,2022/02/08, IPAR,Inter Parfums Inc,Santi Philippe,CFO Interparfums SA,S - Sale+OE,$98.87,-2,0,-100%,-$197741
,2022/02/10 17:12,2022/02/08, MTSI,Macom Technology Solutions Holdings Inc.,Daly Stephen G,Pres CEO,S - Sale,$58.01,-200,291148,0%,-$11602
AD,2022/02/10 17:09,2021/11/03, BB,Blackberry Ltd,Chen John S,Exec COB CEO,S - Sale+OE,$11.14,,6002344,-27%,-$24762482
D,2022/02/10 17:01,2022/02/09, MAS,Masco Corp /de/,Allman Keith J.,Pres CEO,S - Sale+OE,$60.68,-43884,344485,-11%,-$2662982
,2022/02/10 17:01,2022/02/08, NGVC,Natural Grocers by Vitamin Cottage Inc.,Dissinger Todd,CFO,S - Sale,$16.43,-1337,42956,-24%,-$219669
D,2022/02/10 17:01,2022/02/09, MAS,Masco Corp /de/,Sznewajs John G,VP CFO,S - Sale+OE,$60.25,-12447,223752,-5%,-$749932
DM,2022/02/10 16:58,2022/02/08, S,Sentinelone Inc.,Bernhardt David J.,CFO,S - Sale+OE,$44.67,-962,401,-96%,-$429763
M,2022/02/10 16:53,2022/02/08, ALGT,Allegiant Travel Co,Anderson Gregory Clark,EVP CFO,S - Sale,$178.76,-2499,27544,-8%,-$446720
M,2022/02/10 16:50,2022/01/18, DFCO,Dalrada Financial Corp,Bonar Brian,CEO,P - Purchase,$0.80,393,5412255,0%,+$3141
D,2022/02/10 16:46,2022/02/08, ADM,Archer-Daniels-Midland Co,Young Ray G,CFO,S - Sale+OE,$76.74,-155266,569212,-21%,-$11914883
,2022/02/10 16:43,2022/02/09, ITI,Iteris Inc.,Groves Douglas L,SVP CFO,P - Purchase,$3.40,5,21098,+31%,+$17000
D,2022/02/10 16:33,2022/02/08, IRBT,Irobot Corp,Angle Colin M,CEO,S - Sale+OE,$70.00,-38,296382,0%,-$2660
D,2022/02/10 16:33,2022/02/09, NWPX,Northwest Pipe Co,Montross Scott J,Pres CEO,S - Sale+OE,$30.10,-200,87523,0%,-$6019
,2022/02/10 16:31,2022/02/08, UMBF,Umb Financial Corp,Kemper J Mariner,COB CEO,S - Sale,$104.70,-904,2956624,0%,-$94652
,2022/02/10 16:27,2022/02/08, LDI,Loandepot Inc.,Hsieh Anthony Li,CEO 10%,P - Purchase,$3.79,93513,3155295,+3%,+$354255
,2022/02/10 16:24,2022/01/12, CRYM,Cryomass Technologies Inc.,Noel Christian,CEO,P - Purchase,$0.27,485529,7495529,+7%,+$131093
DM,2022/02/10 16:20,2022/02/08, IVAC,Intevac Inc,Moniz James P,CFO,S - Sale+OE,$5.54,-30,207348,-13%,-$166200
,2022/02/10 16:19,2022/02/08, EAT,Brinker International Inc,Roberts Wyman,Pres CEO Pres Chili's,S - Sale,$40.00,-125,256976,-5%,-$500000
DM,2022/02/10 16:18,2022/02/08, WNEB,Western New England Bancorp Inc.,Sajdak Guida R,EVP CFO,S - Sale+OE,$9.20,-199,34250,-37%,-$183080
,2022/02/10 16:16,2022/02/09, ACN,Accenture Plc,McClure Kathleen R,CFO,S - Sale,$352.79,-1646,19212,-8%,-$580692
,2022/02/10 16:16,2022/02/08, UMBF,Umb Financial Corp,Kemper J Mariner,COB CEO,S - Sale,$104.27,-2096,2958413,0%,-$218557
,2022/02/10 16:11,2022/02/10, SABR,Sabre Corp,Menke Sean E,CEO,S - Sale,$10.01,-30,929909,-3%,-$300273
D,2022/02/10 16:10,2022/02/08, AMD,Advanced Micro Devices Inc,Kumar Devinder,EVP CFO Treasurer,S - Sale+OE,$122.25,-28964,524370,-5%,-$3540849
D,2022/02/10 16:08,2022/02/08, BSIG,Brightsphere Investment Group Inc.,Rana Suren,Pres CEO,S - Sale+OE,$24.05,-119963,130967,-48%,-$2884822
,2022/02/10 16:07,2022/02/10, TCS,Container Store Group Inc.,Malhotra Satish,CEO Pres,P - Purchase,$8.17,24355,185347,+15%,+$198980
,2022/02/10 15:38,2022/02/08, CSBB,Csb Bancorp Inc /oh,Steiner Eddie L,Pres CEO,P - Purchase,$38.73,671,44786,+2%,+$25988
,2022/02/10 15:34,2022/02/08, CBAN,Colony Bankcorp Inc,Fountain T Heath,Pres CEO,P - Purchase,$16.50,4,51961,+8%,+$66000
,2022/02/10 15:10,2022/02/08, PLL,Piedmont Lithium Inc.,Phillips Keith D.,Pres CEO,S - Sale,$48.92,-695,96050,-1%,-$34002
,2022/02/10 15:07,2022/01/12, CRYM,Cryomass Technologies Inc.,Mullin Philip Blair,CFO,P - Purchase,$0.27,200,221999,+909%,+$54000
,2022/02/10 13:42,2022/02/08, STRL,Sterling Construction Co Inc,Cutillo Joseph A,CEO,S - Sale,$29.33,-4771,576677,-1%,-$139928
,2022/02/10 09:26,2022/02/09, SOTK,Sono Tek Corp,Coccio Christopher L,CEO,P - Purchase,$5.12,1,382415,0%,+$5120
,2022/02/10 08:25,2022/02/08, GHL,Greenhill & Co Inc,Bok Scott L,COB CEO 10%,P - Purchase,$18.45,19541,2317972,+1%,+$360531
D,2022/02/10 07:53,2022/02/08, AORT,Artivion Inc.,Mackin James P,Pres CEO,S - Sale+OE,$17.75,-10638,304178,-3%,-$188771
,2022/02/10 06:27,2022/01/17, GVBT,Green Vision Biotechnology Corp.,Lam Ching Wan,CEO 10%,P - Purchase,$0.00,,81674200,>999%,+$227023
M,2022/02/09 21:20,2022/02/07, ELVT,Elevate Credit Inc.,Harvison Jason,Pres CEO,S - Sale,$3.61,-15,443952,-3%,-$54180
D,2022/02/09 21:06,2022/02/08, AMPH,Amphastar Pharmaceuticals Inc.,Peters William J,CFO EVP Treasurer,S - Sale+OE,$26.95,-10,106042,-9%,-$269500
A,2022/02/09 21:00,2022/01/31, MNKD,Mannkind Corp,Castagna Michael,CEO,P - Purchase,$3.17,1804,1505098,0%,+$5719
D,2022/02/09 20:49,2022/02/07, DDOG,Datadog Inc.,Pomel Olivier,CEO,S - Sale+OE,$153.88,-51556,242986,-18%,-$7933410
M,2022/02/09 20:34,2022/02/07, POWI,Power Integrations Inc,Nayyar Sandeep,CFO,S - Sale,$85.17,-11502,87451,-12%,-$979658
M,2022/02/09 20:30,2022/02/07, POWI,Power Integrations Inc,Balakrishnan Balu,Pres CEO,S - Sale,$85.11,-46616,610282,-7%,-$3967658
D,2022/02/09 20:03,2022/02/07, BILL,Bill.Com Holdings Inc.,Rettig John R.,CFO,S - Sale+OE,$232.24,-65,155104,-4%,-$1509565
D,2022/02/09 19:57,2022/02/07, NARI,Inari Medical Inc.,Hoffman William,Pres CEO,S - Sale+OE,$74.01,-30,538687,-5%,-$2220395
,2022/02/09 19:53,2022/02/08, DCT,Duck Creek Technologies Inc.,Chippari Vincent A,CFO,S - Sale,$24.29,-25,160137,-14%,-$607250
D,2022/02/09 19:51,2022/02/08, NOW,Servicenow Inc.,Mastantuono Gina,CFO,S - Sale+OE,$564.20,-2102,3262,-39%,-$1185948
M,2022/02/09 19:37,2022/02/07, RDI,Reading International Inc,Cotter Ellen M,Vice Chair Pres CEO 10%,S - Sale,$4.36,-825,2191752,0%,-$35949
D,2022/02/09 19:36,2022/02/08, MYPS,Playstudios Inc.,Pascal Andrew S,COB CEO 10%,P - Purchase,$4.77,257,16242900,0%,+$122602
,2022/02/09 19:18,2022/02/09, RMCF,Rocky Mountain Chocolate Factory Inc.,Merryman Bryan J,CEO CFO Treasurer,S - Sale,$8.06,-27394,99999,-22%,-$220716
D,2022/02/09 19:02,2022/02/07, SGEN,Seagen Inc.,Siegall Clay B,Pres CEO,S - Sale+OE,$139.97,-17043,667945,-2%,-$2385566
M,2022/02/09 19:00,2022/02/07, NBIX,Neurocrine Biosciences Inc,Gorman Kevin Charles,CEO,S - Sale,$80.54,-10984,462844,-2%,-$884674
M,2022/02/09 18:51,2022/02/07, NBIX,Neurocrine Biosciences Inc,Abernethy Matt,CFO,S - Sale,$80.53,-429,20204,-18%,-$345486
D,2022/02/09 18:30,2022/02/07, AGTI,Agiliti Inc. De,Pekarek James B,EVP CFO,S - Sale+OE,$17.56,-15,210984,-7%,-$263400
M,2022/02/09 18:22,2022/02/07, MPWR,Monolithic Power Systems Inc,Hsing Michael,CEO,S - Sale,$399.66,-37301,1212213,-3%,-$14907643
M,2022/02/09 18:22,2022/02/07, MPWR,Monolithic Power Systems Inc,Blegen Theodore,CFO,S - Sale,$399.56,-7453,146701,-5%,-$2977889
M,2022/02/09 18:13,2022/02/07, AMP,Ameriprise Financial Inc,Berman Walter Stanley,EVP CFO,S - Sale,$315.88,-12,19808,-38%,-$3790590
D,2022/02/09 18:07,2022/02/07, HCAT,Health Catalyst Inc.,Horstmeier Paul,COO,S - Sale+OE,$29.10,-1075,96698,-10%,-$312846
,2022/02/09 18:06,2022/02/08, INGR,Ingredion Inc,Gray James D,EVP CFO,S - Sale,$86.30,0,23561,0%,-$40
D,2022/02/09 18:03,2022/02/07, PSX,Phillips 66,Garland Greg C.,COB CEO,S - Sale+OE,$88.47,-1263,630648,-17%,-$11173281
,2022/02/09 17:56,2022/02/08, INGR,Ingredion Inc,Zallie James P.,Pres CEO,S - Sale,$86.30,0,86057,0%,-$19
,2022/02/09 17:52,2022/02/07, CTKB,Cytek Biosciences Inc.,Jiang Wenbin,Pres CEO,S - Sale,$14.40,-20,7889375,0%,-$288000
D,2022/02/09 17:44,2022/02/09, IPGP,Ipg Photonics Corp,Shcherbakov Eugene A,CEO 10%,S - Sale+OE,$152.30,-15,42303,-3%,-$228450
DM,2022/02/09 17:43,2022/02/07, ABMD,Abiomed Inc,Weber David M,COO,S - Sale+OE,$304.93,-10825,146811,-7%,-$3300811
D,2022/02/09 17:29,2022/02/08, CRM,Salesforce.Com Inc.,Benioff Marc,COB co-CEO,S - Sale+OE,$215.76,-23,28918241,0%,-$496252
,2022/02/09 17:25,2022/02/07, KPTI,Karyopharm Therapeutics Inc.,Mason Michael,EVP CFO Treasurer,S - Sale,$9.86,-3947,53308,-7%,-$38925
,2022/02/09 17:22,2022/02/07, ALGT,Allegiant Travel Co,Sheldon Scott,EVP COO,S - Sale,$171.10,-11,21718,-34%,-$1882075
,2022/02/09 17:19,2022/02/08, RGP,Resources Connection Inc.,Brackney Timothy L,Pres COO,S - Sale,$17.56,-3232,123500,-3%,-$56766
,2022/02/09 17:10,2022/02/09, QTRX,Quanterix Corp,Hrusovsky E Kevin,COB CEO,S - Sale,$34.97,-1364,888433,0%,-$47697
M,2022/02/09 17:06,2022/02/07, XMTR,Xometry Inc.,Altschuler Randolph,CEO,S - Sale,$45.04,-3211,2345699,-1%,-$1446372
D,2022/02/09 17:00,2022/02/07, CYTK,Cytokinetics Inc,Blum Robert I,Pres CEO,S - Sale+OE,$33.86,-10,364810,-3%,-$338594
D,2022/02/09 16:56,2022/02/07, LPLA,Lpl Financial Holdings Inc.,Audette Matthew J,CFO,S - Sale+OE,$181.20,-20,12393,-62%,-$3624048
DM,2022/02/09 16:55,2022/02/08, SAIA,Saia Inc,Holzgrefe Frederick J III,Pres CEO,S - Sale+OE,$287.86,-85,15765,-35%,-$2446807
,2022/02/09 16:51,2022/02/07, PLMR,Palomar Holdings Inc.,Uchida T Christopher,CFO,S - Sale,$55.00,-500,27292,-2%,-$27500
,2022/02/09 16:42,2022/02/07, CSII,Cardiovascular Systems Inc,Robb Rhonda J.,COO,P - Purchase,$18.72,1567,169581,+1%,+$29326
D,2022/02/09 16:37,2022/02/08, SPT,Sprout Social Inc.,Howard Justyn Russell,COB CEO 10%,S - Sale+OE,$70.92,-20,171341,-10%,-$1418322
D,2022/02/09 16:36,2022/02/08, ABC,Amerisourcebergen Corp,Collis Steven H,COB Pres CEO,S - Sale+OE,$141.22,-24263,205178,-11%,-$3426421
,2022/02/09 16:35,2022/02/07, ATRA,Atara Biotherapeutics Inc.,Koppikar Utpal,CFO,S - Sale,$14.46,-2496,155702,-2%,-$36096
M,2022/02/09 16:31,2022/02/08, STIM,Neuronetics Inc.,Furlong Stephen,CFO,S - Sale,$3.13,-535,237642,-2%,-$16720
DM,2022/02/09 16:30,2022/02/07, EXPI,Exp World Holdings Inc.,Sanford Glenn Darrel,CEO COB 10%,S - Sale+OE,$27.47,-18,42034338,0%,-$494491
D,2022/02/09 16:23,2022/02/09, FITB,Fifth Third Bancorp,Carmichael Greg D,CEO Chair,S - Sale+OE,$49.21,-67687,589820,-10%,-$3330877
,2022/02/09 16:20,2022/02/08, CSII,Cardiovascular Systems Inc,Points Jeffrey S.,CFO,P - Purchase,$18.20,2,106312,+2%,+$36400
,2022/02/09 16:17,2022/02/07, EVER,Everquote Inc.,Wagner John Brandon,CFO Treasurer,S - Sale,$17.00,-36,216633,-2%,-$61200
D,2022/02/09 16:15,2022/02/07, OPCH,Option Care Health Inc.,Booker Harriet,COO,S - Sale+OE,$23.61,-6,125974,-5%,-$141660
D,2022/02/09 16:15,2022/02/07, CSII,Cardiovascular Systems Inc,Ward Scott R.,COB CEO,P - Purchase,$18.52,25,577713,0%,+$46293
,2022/02/09 16:10,2022/02/08, LESL,Leslie'S Inc.,Egeck Michael R.,CEO,P - Purchase,$19.66,1017,2015931,+5%,+$1999422
,2022/02/09 16:05,2022/02/08, WINR,Simplicity Esports & Gaming Co,Franklin Roman Nehemiah,CEO,P - Purchase,$4.50,125,149908,0%,+$563
,2022/02/09 16:05,2022/02/08, ITI,Iteris Inc.,Bergera J. Joseph,Pres CEO,P - Purchase,$3.38,10,102716,+11%,+$33800
M,2022/02/09 13:57,2022/02/07, EMMA,Emmaus Life Sciences Inc.,Niihara Yutaka,COB CEO 10%,P - Purchase,$1.48,85,11319700,0%,+$12560
,2022/02/09 13:52,2022/02/08, CXDO,Crexendo Inc.,Mihaylo Steven G,CEO 10%,P - Purchase,$4.26,3,10521393,0%,+$12780
,2022/02/09 13:26,2022/02/07, RJF,Raymond James Financial Inc,Dowdle Jeffrey A,COO Head of Asset Mgmt.,S - Sale,$112.73,-18972,58687,-24%,-$2138668
D,2022/02/09 13:18,2022/02/07, HURN,Huron Consulting Group Inc.,Roth James H,CEO,S - Sale+OE,$43.60,-4661,111577,-4%,-$203220
,2022/02/09 12:33,2022/02/07, MPLX,Mplx LP,Floerke Gregory Scott,EVP COO,S - Sale,$33.20,-25,76836,-3%,-$83000
,2022/02/09 12:19,2022/02/07, MMLP,Martin Midstream Partners L.P.,Taylor Sharon L,CFO,P - Purchase,$3.11,389,15243,+3%,+$1212
,2022/02/09 12:18,2022/02/07, MMLP,Martin Midstream Partners L.P.,Bondurant Robert D,Pres CEO,P - Purchase,$3.11,710,124154,+1%,+$2212
A,2022/02/09 11:05,2021/11/24, OFLX,Omega Flex Inc.,Albino Mark F,COO,S - Sale,$136.81,-1,310614,0%,-$137
,2022/02/08 21:55,2022/02/07, JHG,Janus Henderson Group Plc,Weil Richard M,CEO,S - Sale,$36.12,-63569,300147,-17%,-$2295985
,2022/02/08 20:13,2022/02/07, ISEE,Iveric Bio Inc.,Westby Keith,SVP COO,S - Sale,$15.00,-10,118280,-8%,-$150033
D,2022/02/08 18:48,2022/02/04, FCX,Freeport-McMoran Inc,Quirk Kathleen L,EVP CFO,S - Sale+OE,$38.55,-405,1594120,-2%,-$1561137
DM,2022/02/08 18:39,2022/02/04, AIRT,Air T Inc,Swenson Nicholas John,CEO 10%,P - Purchase,$24.74,247,1344974,0%,+$61104
,2022/02/08 18:02,2022/02/04, TRUP,Trupanion Inc.,Rawlings Darryl,CEO,S - Sale,$90.51,-4,943222,0%,-$362037
,2022/02/08 17:42,2022/02/07, CXDO,Crexendo Inc.,Mihaylo Steven G,CEO 10%,P - Purchase,$4.38,3,10518393,0%,+$13148
D,2022/02/08 17:38,2022/02/07, MUR,Murphy Oil Corp,Jenkins Roger W.,Pres CEO,S - Sale+OE,$33.19,-50,1010784,-5%,-$1659300
D,2022/02/08 17:30,2022/02/04, ITW,Illinois Tool Works Inc,Santi Ernest Scott,COB CEO,S - Sale+OE,$231.44,-148789,207087,-42%,-$34435379
,2022/02/08 17:29,2022/02/07, LDI,Loandepot Inc.,Flanagan Patrick J,CFO,S - Sale,$3.64,-75,0,-100%,-$273225
,2022/02/08 17:26,2022/01/20, HIMS,Hims & Hers Health Inc.,Dudum Andrew,CEO 10%,P - Purchase,$5.17,15,11410629,0%,+$7755
D,2022/02/08 17:15,2022/02/07, CRM,Salesforce.Com Inc.,Benioff Marc,COB co-CEO,S - Sale+OE,$218.88,-23,28918241,0%,-$503422
,2022/02/08 17:07,2022/02/07, AZEK,Azek Co Inc.,Clifford Peter G,CFO,P - Purchase,$30.24,13,43752,+42%,+$393120
,2022/02/08 17:03,2022/02/07, PRO,Pros Holdings Inc.,Schulz Stefan B,EVP CFO,S - Sale,$31.00,-200,293576,0%,-$6200
,2022/02/08 16:43,2022/02/07, RCKT,Rocket Pharmaceuticals Inc.,Shah Gaurav,CEO,P - Purchase,$17.34,22,923877,+2%,+$381513
D,2022/02/08 16:38,2022/02/07, AORT,Artivion Inc.,Mackin James P,Pres CEO,S - Sale+OE,$17.30,-10638,304178,-3%,-$184052
M,2022/02/08 16:34,2022/02/04, TSVT,2Seventy Bio Inc.,Heffron Nicola,COO,S - Sale,$15.88,-2103,55423,-4%,-$33393
D,2022/02/08 16:33,2022/02/04, ALL,Allstate Corp,Rizzo Mario,EVP CFO,S - Sale+OE,$122.57,-25648,38251,-40%,-$3143729
D,2022/02/08 16:32,2022/02/04, LOCO,El Pollo Loco Holdings Inc.,Lozano Miguel,COO,S - Sale+OE,$12.87,-25238,70290,-26%,-$324813
D,2022/02/08 16:25,2022/02/04, MDB,Mongodb Inc.,Ittycheria Dev,Pres CEO,S - Sale+OE,$398.11,-35,196390,-15%,-$13933724
,2022/02/08 16:21,2022/02/07, ACT,Enact Holdings Inc.,Gupta Rohit,Pres CEO,P - Purchase,$21.35,475,36750,+15%,+$101422
DM,2022/02/08 16:21,2022/02/04, WNEB,Western New England Bancorp Inc.,Sajdak Guida R,EVP CFO,S - Sale+OE,$9.20,-6128,32250,-16%,-$56378
A,2022/02/08 16:19,2022/02/02, WATT,Energous Corp,Mannina William T,Acting CFO (Interim),S - Sale,$1.09,-15113,129577,-10%,-$16473
M,2022/02/08 16:19,2022/02/04, HSON,Hudson Global Inc.,Eberwein Jeffrey E.,CEO,P - Purchase,$29.64,15,283032,+1%,+$44455
A,2022/02/08 16:18,2022/02/02, WATT,Energous Corp,Johnston Cesar,CEO,S - Sale,$1.09,-84449,622142,-12%,-$92049
,2022/02/08 16:16,2022/02/07, HSY,Hershey Co,Buck Michele,COB Pres CEO,S - Sale,$205.08,-5,150497,-3%,-$1025400
D,2022/02/08 16:13,2022/02/07, SCHW,Schwab Charles Corp,Crawford Peter B.,MD EVP CFO,S - Sale+OE,$93.11,-75,12997,-37%,-$698331
,2022/02/08 16:09,2022/02/07, IRMD,Iradimed Corp,Susi Roger E.,Pres CEO COB 10%,S - Sale,$47.44,-10,5467950,0%,-$474434
,2022/02/08 16:05,2022/02/07, LMPX,Lmp Automotive Holdings Inc.,Tawfik Samer,Pres CEO 10%,S - Sale,$7.12,-9,3794103,0%,-$64080
,2022/02/08 16:01,2022/02/04, BFAM,Bright Horizons Family Solutions Inc.,Boland Elizabeth J,CFO,S - Sale,$130.00,-2846,90451,-3%,-$369980
,2022/02/08 14:07,2022/02/08, CBKM,Consumers Bancorp Inc /oh/,Lober Ralph J II,CEO Pres,P - Purchase,$24.00,150,43551,0%,+$3600
M,2022/02/08 13:13,2022/02/04, NVCT,Nuvectis Pharma Inc.,Bentsur Ron,COB CEO,P - Purchase,$4.96,2325,2797959,+9%,+$1153145
,2022/02/08 08:18,2022/02/04, DX,Dynex Capital Inc,Boston Byron L,CEO Co-CIO,P - Purchase,$15.98,126,369260,+4%,+$201348
,2022/02/08 06:02,2022/02/04, GLSI,Greenwich Lifesciences Inc.,Patel Snehal,CEO CFO 10%,P - Purchase,$19.59,5,1199429,0%,+$97950
D,2022/02/07 20:59,2022/02/07, SMLR,Semler Scientific Inc.,Murphy-Chutorian Douglas,CEO 10%,S - Sale+OE,$78.73,-2,0,-100%,-$157451
M,2022/02/07 20:17,2022/02/03, LBRT,Liberty Oilfield Services Inc.,Wright Christopher A,COB CEO,S - Sale,$12.20,-171,3439000,0%,-$208566
,2022/02/07 20:05,2022/02/04, CXDO,Crexendo Inc.,Mihaylo Steven G,CEO 10%,P - Purchase,$4.22,3,10515393,0%,+$12651
,2022/02/07 20:02,2022/02/04, RUN,Sunrun Inc.,Vonreichbauer Thomas Arthur,CFO,S - Sale,$24.42,-4271,170707,-2%,-$104296
D,2022/02/07 20:00,2022/02/03, BLFS,Biolife Solutions Inc,Rice Michael,CEO,S - Sale+OE,$27.84,-1667,259455,-6%,-$464093
AD,2022/02/07 18:18,2022/02/01, AXP,American Express Co,Squeri Stephen J,COB CEO,S - Sale+OE,$178.60,-267656,246354,-52%,-$47804524
M,2022/02/07 18:00,2021/11/17, GNTY,Guaranty Bancshares Inc /tx/,Abston Tyson T,COB CEO,S - Sale,$38.29,-6929,136039,-5%,-$265287
D,2022/02/07 18:00,2022/02/03, QS,Quantumscape Corp,Hettrich Kevin,CFO,S - Sale+OE,$16.29,-46285,469787,-9%,-$753888
,2022/02/07 17:55,2022/02/03, PYPL,Paypal Holdings Inc.,Schulman Daniel H,Pres CEO,P - Purchase,$124.57,7994,196544,+4%,+$995842
